"","ringnr","X","ID","sex","flok","type","name","firstyear","lastyear","missing","LRS","lambda","Rep.Value","FirstAge","Long","r","GT","flok_year","animal","tarsus_length","body_mass","lBM","lTL","lGT"
"430","8939608",1058,1058,"m",27,1,"Hestmannøy",2004,2007,0,4,2.73205080756888,0.806898221355073,1,3,1.33333333333333,1.5,"27 2004","8939608",18.7066666666667,31.5166666666667,3.45051650643636,2.92887996656615,0.405465108108164
"431","8939615",1062,1062,"f",28,1,"Indre-Kvarøy",2004,2007,0,6,1.8489053584808,0.332168619969308,2,4,1.5,3.16666666666667,"28 2004","8939615",19.32,29,3.36729582998647,2.96114082878437,1.15267950993839
"432","8939617",1063,1063,"f",28,1,"Indre-Kvarøy",2004,2008,0,6,2.75727892140241,0.602226205453623,1,4,1.5,2.16666666666667,"28 2004","8939617",19.75,30,3.40119738166216,2.98315349134713,0.773189888233483
"433","8939622",1065,1065,"m",28,1,"Indre-Kvarøy",2004,2005,0,1,1,1,1,1,1,1,"28 2004","8939622",19.86,31.5,3.44998754583159,2.98870765861703,0
"434","8939629",1067,1067,"m",27,1,"Hestmannøy",2004,2004,0,1,1,1,1,1,1,1,"27 2004","8939629",18.92,36.5,3.59731226058845,2.94021956362373,0
"435","8939704",1072,1072,"f",28,1,"Indre-Kvarøy",2004,2005,0,1,1,1,1,1,1,1,"28 2004","8939704",20.13,32.1,3.46885603013597,3.0022112396517,0
"436","8939728",1077,1077,"f",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939728",18.52,31.1,3.43720781918519,2.91885122921803,0
"437","8939733",1078,1078,"m",27,1,"Hestmannøy",2004,2008,0,2,1.4142135623731,0.577350269189626,2,4,0.5,2,"27 2004","8939733",19.8957142857143,31.4,3.44680789291421,2.99050434600969,0.693147180559945
"438","8939747",1082,1082,"m",27,1,"Hestmannøy",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"27 2004","8939747",19.7066666666667,32.375,3.4773865200197,2.98095698797184,0.693147180559945
"439","8939748",1083,1083,"m",27,1,"Hestmannøy",2004,2006,0,4,2,0.447213595499958,2,2,2,2,"27 2004","8939748",20.4,32.9,3.49347265777133,3.01553490085017,0.693147180559945
"440","8939749",1084,1084,"f",27,1,"Hestmannøy",2004,2008,0,7,2.35930408597178,0.446179968641828,1,4,1.75,2.71428571428571,"27 2004","8939749",19.0475,31.625,3.45394794704768,2.94693585936503,0.998528830111126
"441","8939750",1085,1085,"f",27,1,"Hestmannøy",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"27 2004","8939750",19.692,35.275,3.56317449773888,2.98021246189595,0.693147180559945
"442","8939762",1086,1086,"f",27,1,"Hestmannøy",2004,2006,0,4,4,1,1,2,2,1,"27 2004","8939762",19.35,35.8333333333333,3.57887855889961,2.96269241947579,0
"443","8939763",1087,1087,"f",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939763",19.2266666666667,32.1333333333333,3.46989391294839,2.95629820430858,0
"444","8939764",1088,1088,"m",27,1,"Hestmannøy",2004,2010,0,15,2.15574928607872,0.186108935221911,1,6,2.5,4.6,"27 2004","8939764",19.81625,32.425,3.47892973020251,2.9865023081753,1.52605630349505
"445","8939768",1089,1089,"m",27,1,"Hestmannøy",2004,2006,0,7,3,0.447213595499958,1,2,3.5,1.85714285714286,"27 2004","8939768",19.5016666666667,31.2833333333333,3.44308547436441,2.97049993200281,0.619039208406225
"446","8939769",1090,1090,"m",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939769",18.55,33.6,3.51452606696916,2.92046978905344,0
"451","8939824",1100,1100,"f",24,2,"Selvær",2004,2009,0,2,1.2365057033915,0.506984229210033,2,5,0.4,3.5,"24 2004","8939824",19.85,31.4,3.44680789291421,2.9882040071332,1.25276296849537
"452","8939874",1102,1102,"f",23,2,"Træna",2004,2007,0,4,1.87938524157182,0.45571413353245,2,3,1.33333333333333,2.25,"23 2004","8939874",18.79,34.8,3.54961738678043,2.93332481342537,0.810930216216329
"453","8939897",1104,1104,"f",27,1,"Hestmannøy",2004,2007,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"27 2004","8939897",18.8833333333333,29.6666666666667,3.39002408106403,2.93827969880591,1.09861228866811
"454","8939899",1106,1106,"f",27,1,"Hestmannøy",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"27 2004","8939899",19.8025,33.1,3.49953328238302,2.9858081923563,0.693147180559945
"455","8943009",1107,1107,"m",27,1,"Hestmannøy",2003,2004,0,5,5,1,1,1,5,1,"27 2003","8943009",18.515,29.125,3.37159691188586,2.91858121436558,0
"456","8943012",1108,1108,"m",38,1,"Aldra",2003,2007,0,2,1.22074408460576,0.431050347463247,3,4,0.5,3.5,"38 2003","8943012",20.1577777777778,31.1352941176471,3.43834203480773,3.00359020785058,1.25276296849537
"457","8943013",1109,1109,"f",38,1,"Aldra",2003,2006,0,2,2,1,1,3,0.666666666666667,1,"38 2003","8943013",19.855,29.62,3.38844980883965,2.98845586458321,0
"458","8943023",1111,1111,"f",27,1,"Hestmannøy",2003,2005,0,1,1,1,1,2,0.5,1,"27 2003","8943023",18.885,30.275,3.41032228943916,2.93836795616442,0
"459","8943064",1117,1117,"f",28,1,"Indre-Kvarøy",2003,2007,0,3,1.38027756909761,0.414858041926935,2,5,0.6,3.66666666666667,"28 2003","8943064",19.636,32.25,3.47351804324178,2.97736461619581,1.29928298413026
"460","8943066",1118,1118,"f",38,1,"Aldra",2003,2006,0,4,4,1,1,3,1.33333333333333,1,"38 2003","8943066",19.8171428571429,32.7571428571429,3.48912104080855,2.98654736397692,0
"461","8943080",1120,1120,"f",26,1,"Gjerøy",2003,2003,0,1,1,1,1,1,1,1,"26 2003","8943080",19.33,30.9,3.4307561839037,2.96165829322024,0
"462","8943083",1122,1122,"f",26,1,"Gjerøy",2003,2004,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"26 2003","8943083",18.6433333333333,32.2333333333333,3.47300111379114,2.92548862016539,0.693147180559945
"463","8943105",1124,1124,"f",38,1,"Aldra",2003,2006,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"38 2003","8943105",20.32,31.38,3.44617074730489,3.01160562271028,1.09861228866811
"464","8943106",1125,1125,"f",38,1,"Aldra",2003,2009,0,8,1.95350163721632,0.294133327628117,2,6,1.33333333333333,3.5,"38 2003","8943106",20.3545454545455,33.6181818181818,3.51506704615465,3.01330425080634,1.25276296849537
"465","8943110",1127,1127,"m",38,1,"Aldra",2003,2004,0,1,1,1,1,1,1,1,"38 2003","8943110",19.445,30.675,3.42344799059698,2.96758996760771,0
"466","8943121",1128,1128,"m",27,1,"Hestmannøy",2003,2003,0,3,3,1,1,1,3,1,"27 2003","8943121",19.8766666666667,32.4333333333333,3.47918670052385,2.9895465144669,0
"467","8943129",1130,1130,"f",26,1,"Gjerøy",2003,2005,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"26 2003","8943129",19.5966666666667,29.6,3.38777436133001,2.97535948374605,0.916290731874155
"468","8943141",1132,1132,"m",20,1,"Nesøy",2003,2004,0,3,1.73205080756888,0.5,2,2,1.5,2,"20 2003","8943141",17.5875,33,3.49650756146648,2.86718842244051,0.693147180559945
"469","8943142",1133,1133,"f",20,1,"Nesøy",2003,2005,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"20 2003","8943142",20.1033333333333,33.6333333333333,3.51551763869145,3.00088563879479,1.09861228866811
"470","8943164",1134,1134,"f",24,2,"Selvær",2003,2005,0,1,1,0.707106781186547,2,2,0.5,2,"24 2003","8943164",20.05,31.65,3.45473814859019,2.99822915375258,0.693147180559945
"471","8943402",1137,1137,"m",27,1,"Hestmannøy",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"27 2004","8943402",17.81,32.05,3.46729718336668,2.87976009730157,0.693147180559945
"472","8943429",1141,1141,"f",23,2,"Træna",2004,2007,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"23 2004","8943429",18.51,34.1,3.52929738428947,2.91831112658541,1.09861228866811
"473","8943458",1143,1143,"m",20,1,"Nesøy",2004,2008,0,1,1,0.707106781186547,2,4,0.25,2,"20 2004","8943458",17.89,31.3333333333333,3.44468249360189,2.88424189752063,0.693147180559945
"474","8943459",1144,1144,"f",20,1,"Nesøy",2004,2007,0,3,2.41421356237309,0.923879532511287,1,3,1,1.33333333333333,"20 2004","8943459",18.024,30.72,3.42491390827947,2.89170420312994,0.287682072451778
"475","8943469",1145,1145,"f",23,2,"Træna",2004,2005,0,1,1,1,1,1,1,1,"23 2004","8943469",19.14,31.5,3.44998754583159,2.95178038602481,0
"476","8943470",1146,1146,"f",23,2,"Træna",2004,2008,0,3,1.55377397403004,0.5,2,4,0.75,2.66666666666667,"23 2004","8943470",19.21,39.2,3.66867674679642,2.95543097678047,0.980829253011728
"477","8943473",1147,1147,"f",24,2,"Selvær",2004,2008,0,7,2.02815491416789,0.350080688736727,1,5,1.4,3.28571428571429,"24 2004","8943473",20.32,33.3,3.5055573969864,3.01160562271028,1.18958406687384
"478","8943474",1148,1148,"f",24,2,"Selvær",2004,2005,0,2,2,1,1,2,1,1,"24 2004","8943474",18.83,30.4,3.41444260841218,2.93545134266906,0
"479","8943475",1149,1149,"f",23,2,"Træna",2004,2007,0,5,3,0.707106781186548,1,4,1.25,1.6,"23 2004","8943475",20.98,32.9,3.49347265777133,3.04356960296815,0.470003629245736
"480","8943484",1150,1150,"f",23,2,"Træna",2004,2004,0,1,1,1,1,1,1,1,"23 2004","8943484",19.21,32.4,3.47815842279828,2.95543097678047,0
"481","8943485",1151,1151,"m",27,1,"Hestmannøy",2004,2008,0,3,1.46557123187677,0.45032517361555,2,5,0.6,3,"27 2004","8943485",20.145,30.2,3.40784192438082,3.00295611864331,1.09861228866811
"482","8943486",1152,1152,"m",27,1,"Hestmannøy",2004,2012,0,7,1.80544299164256,0.341616674610291,2,9,0.777777777777778,4.57142857142857,"27 2004","8943486",19.4411111111111,32.7,3.48737507790321,2.96738995332031,1.51982575374441
"484","8943578",1156,1156,"m",23,2,"Træna",2005,2006,0,2,2,1,1,1,2,1,"23 2005","8943578",19.41,32.2,3.47196645255036,2.96578839718092,0
"485","8943735",1159,1159,"f",27,1,"Hestmannøy",2003,2008,0,3,1.49709404876279,0.535411002569404,1,5,0.6,3.33333333333333,"27 2003","8943735",19.411,32.0625,3.46768712293099,2.96583991568895,1.20397280432594
"486","8943736",1160,1160,"m",28,1,"Indre-Kvarøy",2003,2005,0,1,1,1,1,2,0.5,1,"28 2003","8943736",19.85,36.3,3.5918177412708,2.9882040071332,0
"487","8943743",1162,1162,"m",27,1,"Hestmannøy",2003,2005,0,1,1,1,1,2,0.5,1,"27 2003","8943743",18.79,30.4,3.41444260841218,2.93332481342537,0
"488","8943752",1163,1163,"m",20,1,"Nesøy",2003,2006,0,3,1.52137970680457,0.44531351469279,2,3,1,2.66666666666667,"20 2003","8943752",20.2,34.9333333333333,3.55344148321883,3.00568260440716,0.980829253011728
"489","8943754",1165,1165,"m",24,2,"Selvær",2003,2006,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"24 2003","8943754",19.22,31.5,3.44998754583159,2.95595140354215,0.693147180559945
"490","8943756",1166,1166,"m",24,2,"Selvær",2003,2005,0,1,1,1,1,2,0.5,1,"24 2003","8943756",19.3,33,3.49650756146648,2.96010509591084,0
"491","8943761",1169,1169,"f",24,2,"Selvær",2003,2007,0,2,2,1,1,4,0.5,1,"24 2003","8943761",19.025,31.85,3.46103738201817,2.94575390374775,0
"492","8943766",1171,1171,"m",23,2,"Træna",2003,2006,0,3,1.44224957030741,0.367437719731505,3,3,1,3,"23 2003","8943766",19.56,32.8,3.4904285153901,2.97348666460667,1.09861228866811
"493","8943801",1174,1174,"m",38,1,"Aldra",2004,2009,0,8,2.3109479059376,0.411588407864467,1,6,1.33333333333333,3.25,"38 2004","8943801",19.3490909090909,33.1363636363636,3.50063127865034,2.9626454369298,1.17865499634165
"494","8943829",1178,1178,"f",20,1,"Nesøy",2004,2005,0,1,1,1,1,2,0.5,1,"20 2004","8943829",19.68,34.5,3.54095932403731,2.97960289162411,0
"495","8943880",1182,1182,"f",27,1,"Hestmannøy",2004,2007,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"27 2004","8943880",19.755,29.1,3.37073817417745,2.98340662386335,0.916290731874155
"496","8943882",1183,1183,"m",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8943882",19.8333333333333,32.2,3.47196645255036,2.98736402388347,0
"497","8943892",1185,1185,"m",27,1,"Hestmannøy",2004,2008,0,1,1,1,1,5,0.2,1,"27 2004","8943892",20.39,30.84,3.42881254869513,3.01504458458636,0
"498","8943894",1186,1186,"f",27,1,"Hestmannøy",2004,2007,0,2,1.46557123187677,0.770982798781042,1,4,0.5,2,"27 2004","8943894",19.1566666666667,30.98,3.43334183498872,2.95265078385154,0.693147180559945
"499","8943897",1187,1187,"m",27,1,"Hestmannøy",2004,2008,0,7,5.01584881089355,0.926259056158746,1,4,1.75,1.85714285714286,"27 2004","8943897",18.7328571428571,29.4285714285714,3.38196601973427,2.93027904848802,0.619039208406225
"500","8981002",1188,1188,"f",27,1,"Hestmannøy",2005,2007,0,1,1,1,1,2,0.5,1,"27 2005","8981002",18.70625,31.0375,3.43519615083428,2.92885769261887,0
"501","8981005",1190,1190,"m",27,1,"Hestmannøy",2005,2010,0,5,2.4855839976886,0.60942267714793,1,5,1,2.2,"27 2005","8981005",20.19,32.6,3.48431228837266,3.00518743232475,0.78845736036427
"502","8981007",1191,1191,"m",27,1,"Hestmannøy",2005,2007,0,5,3.56155281280883,0.871928209278037,1,2,2.5,1.4,"27 2005","8981007",18.074,30.525,3.41854601999677,2.89447444147976,0.336472236621213
"503","8981009",1193,1193,"f",27,1,"Hestmannøy",2005,2008,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"27 2005","8981009",19.4325,32.325,3.47584092465792,2.96694692212224,1.09861228866811
"504","8981018",1198,1198,"f",26,1,"Gjerøy",2005,2009,0,6,2.10938136494641,0.390717114082694,2,4,1.5,2.66666666666667,"26 2005","8981018",19.4225,30.775,3.42670267207052,2.96643218784244,0.980829253011728
"505","8981024",1201,1201,"f",27,1,"Hestmannøy",2005,2008,0,2,1.46557123187677,0.770982798781042,1,3,0.666666666666667,2,"27 2005","8981024",20.6533333333333,33.4,3.50855589998265,3.02787672688056,0.693147180559945
"506","8981025",1202,1202,"m",27,1,"Hestmannøy",2005,2009,0,2,1.18920711500272,0.371579315163934,4,4,0.5,4,"27 2005","8981025",19.6233333333333,33.4333333333333,3.50955340629978,2.97671933437206,1.38629436111989
"507","8981029",1205,1205,"f",20,1,"Nesøy",2005,2006,0,1,1,1,1,1,1,1,"20 2005","8981029",NA,34.35,3.53660201866836,NA,0
"508","8981030",1206,1206,"m",20,1,"Nesøy",2005,2007,0,1,1,0.707106781186547,2,2,0.5,2,"20 2005","8981030",19.325,32.2,3.47196645255036,2.96139959447349,0.693147180559945
"509","8981031",1207,1207,"m",26,1,"Gjerøy",2005,2009,0,6,2.80398911094592,0.671177305392796,1,4,1.5,2.33333333333333,"26 2005","8981031",19.885,28.625,3.3542804618744,2.98996567865965,0.847297860387202
"510","8981033",1209,1209,"m",26,1,"Gjerøy",2005,2007,0,4,2.30277563773199,0.60889367553119,1,2,2,1.75,"26 2005","8981033",20.34,31.05,3.43559880837949,3.01258939062041,0.559615787935423
"511","8981038",1211,1211,"m",38,1,"Aldra",2005,2009,0,7,3.84732210186307,0.748373510921832,1,4,1.75,1.71428571428571,"38 2005","8981038",20.6242857142857,32.8571428571429,3.49216915986788,3.02646929958641,0.538996500732684
"512","8981248",1216,1216,"m",27,1,"Hestmannøy",2005,2009,0,3,1.61803398874989,0.601500955007546,1,4,0.75,2.66666666666667,"27 2005","8981248",19.7275,32,3.46573590279973,2.98201360141305,0.980829253011728
"513","8981264",1220,1220,"f",27,1,"Hestmannøy",2005,2006,0,6,6,1,1,1,6,1,"27 2005","8981264",19.9066666666667,34.9333333333333,3.55344148321883,2.99105468400288,0
"514","8981265",1221,1221,"m",27,1,"Hestmannøy",2005,2008,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"27 2005","8981265",19.875,35.2,3.56104608260405,2.9894626605404,0.693147180559945
"515","8981266",1222,1222,"f",27,1,"Hestmannøy",2005,2006,0,3,3,1,1,1,3,1,"27 2005","8981266",18.965,32.75,3.48890296208126,2.94259517514086,0
"516","8981267",1223,1223,"f",27,1,"Hestmannøy",2005,2008,0,7,3.1527576020104,0.605086870313674,1,3,2.33333333333333,2,"27 2005","8981267",20.0933333333333,33.3888888888889,3.50822317663904,3.00038808509019,0.693147180559945
"517","8981268",1224,1224,"m",27,1,"Hestmannøy",2005,2008,0,4,1.76929235423863,0.430005547814934,2,3,1.33333333333333,2.5,"27 2005","8981268",19.8875,34.34,3.53631085546933,2.99009139366391,0.916290731874155
"518","8981270",1225,1225,"m",27,1,"Hestmannøy",2005,2007,0,3,1.73205080756888,0.5,2,2,1.5,2,"27 2005","8981270",19.1585714285714,29.95,3.39952932456146,2.95275020966754,0.693147180559945
"519","8981272",1226,1226,"m",27,1,"Hestmannøy",2005,2011,0,9,1.70231789300864,0.206687921035475,2,6,1.5,4.66666666666667,"27 2005","8981272",19.56,33.4,3.50855589998265,2.97348666460667,1.54044504094715
"520","8981273",1227,1227,"m",27,1,"Hestmannøy",2005,2006,0,1,1,1,1,1,1,1,"27 2005","8981273",19.8266666666667,34.2666666666667,3.53417306435295,2.98702783292384,0
"521","8981274",1228,1228,"f",27,1,"Hestmannøy",2005,2011,0,3,1.51287639686409,0.5,2,6,0.5,3,"27 2005","8981274",20.29875,34.8875,3.55212859886244,3.01055930779716,1.09861228866811
"522","8981277",1229,1229,"f",27,1,"Hestmannøy",2005,2008,0,1,1,1,1,3,0.333333333333333,1,"27 2005","8981277",18.37,34.95,3.55391846867982,2.91071889922703,0
"523","8981279",1231,1231,"m",27,1,"Hestmannøy",2005,2007,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"27 2005","8981279",18.9025,32.4,3.47815842279828,2.93929418845029,0.510825623765993
"524","8981280",1232,1232,"f",27,1,"Hestmannøy",2005,2009,0,7,2.67169988165716,0.546897384392564,1,4,1.75,2.71428571428571,"27 2005","8981280",19.83,33.46,3.51035069555868,2.9871959425317,0.998528830111126
"525","8981281",1233,1233,"f",27,1,"Hestmannøy",2005,2006,0,1,1,1,1,1,1,1,"27 2005","8981281",18.844,32.2666666666667,3.47403470561442,2.93619456083779,0
"526","8981284",1235,1235,"f",27,1,"Hestmannøy",2005,2006,0,1,1,1,1,1,1,1,"27 2005","8981284",18.68,32.55,3.48277736865458,2.9274534328007,0
"527","8981289",1238,1238,"f",27,1,"Hestmannøy",2005,2007,0,1,1,0.707106781186547,2,2,0.5,2,"27 2005","8981289",19.705,32.575,3.48354512301091,2.98087241064697,0.693147180559945
"528","8981325",1246,1246,"m",28,1,"Indre-Kvarøy",2005,2006,0,2,2,1,1,1,2,1,"28 2005","8981325",19.25,32.0166666666667,3.46625660054646,2.95751106073379,0
"529","8981545",1249,1249,"f",27,1,"Hestmannøy",2005,2009,0,3,1.41421356237309,0.408248290463863,2,4,0.75,3.33333333333333,"27 2005","8981545",18.035,31.1,3.43720781918519,2.8923143143555,1.20397280432594
"530","8981608",1256,1256,"m",38,1,"Aldra",2005,2009,0,1,1,0.5,4,5,0.2,4,"38 2005","8981608",20.5,33.1666666666667,3.50154535549644,3.02042488614436,1.38629436111989
"531","8981657",1260,1260,"m",23,2,"Træna",2005,2006,0,1,1,1,1,1,1,1,"23 2005","8981657",18.55,26.8,3.28840188751681,2.92046978905344,0
"532","8981707",1266,1266,"f",27,1,"Hestmannøy",2005,2007,0,1,1,1,1,2,0.5,1,"27 2005","8981707",19.1433333333333,33.6666666666667,3.51650822817315,2.9519545262081,0
"533","8981708",1267,1267,"m",27,1,"Hestmannøy",2005,2007,0,1,1,0.707106781186547,2,2,0.5,2,"27 2005","8981708",20.3575,34.5333333333333,3.54192504115727,3.01344939435915,0.693147180559945
"534","8981711",1268,1268,"f",20,1,"Nesøy",2005,2006,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"20 2005","8981711",19.662,34.88,3.55191359904078,2.97868783894473,0.693147180559945
"535","8981722",1272,1272,"m",28,1,"Indre-Kvarøy",2005,2005,0,2,2,1,1,1,2,1,"28 2005","8981722",19.65,32.3,3.47506723022861,2.97807733831527,0
"536","8981723",1273,1273,"m",27,1,"Hestmannøy",2005,2005,0,2,2,1,1,1,2,1,"27 2005","8981723",19.76,34.8666666666667,3.55153126296271,2.98365969231972,0
"538","8981773",1280,1280,"m",26,1,"Gjerøy",2005,2010,0,2,1.22074408460576,0.431050347463247,3,5,0.4,3.5,"26 2005","8981773",20.8133333333333,32.2333333333333,3.47300111379114,3.03559380697912,1.25276296849537
"539","8981792",1284,1284,"m",28,1,"Indre-Kvarøy",2005,2006,0,1,1,1,1,1,1,1,"28 2005","8981792",20.41,32.5,3.48124008933569,3.01602497682175,0
"540","8981801",1285,1285,"f",27,1,"Hestmannøy",2005,2005,0,2,2,1,1,1,2,1,"27 2005","8981801",19.67,30.2333333333333,3.40894506845298,2.97909463240097,0
"541","8981802",1286,1286,"f",27,1,"Hestmannøy",2005,2005,0,1,1,1,1,1,1,1,"27 2005","8981802",20.42,36,3.58351893845611,3.01651481273652,0
"542","8981803",1287,1287,"f",28,1,"Indre-Kvarøy",2005,2007,0,3,2.20556943040059,0.895205204185134,1,3,1,1.66666666666667,"28 2005","8981803",20.165,34.32,3.53572827461976,3.00394842832533,0.510825623765993
"543","8981805",1289,1289,"m",26,1,"Gjerøy",2005,2006,0,3,3,1,1,1,3,1,"26 2005","8981805",19.75,32,3.46573590279973,2.98315349134713,0
"544","8981806",1290,1290,"m",27,1,"Hestmannøy",2005,2008,0,2,1.22074408460576,0.431050347463247,3,4,0.5,3.5,"27 2005","8981806",19.602,33.04,3.49771894865278,2.97563160184699,1.25276296849537
"545","8981820",1292,1292,"f",27,1,"Hestmannøy",2005,2008,0,2,1.25992104989487,0.442493334024442,3,3,0.666666666666667,3,"27 2005","8981820",19.932,31.1,3.43720781918519,2.99232648041916,1.09861228866811
"546","8981822",1294,1294,"m",27,1,"Hestmannøy",2005,2008,0,4,1.79430965941227,0.501706671168966,1,4,1,2.75,"27 2005","8981822",18.173,30.4875,3.41731676354204,2.89993697609912,1.01160091167848
"547","8981823",1295,1295,"m",27,1,"Hestmannøy",2005,2005,0,1,1,1,1,1,1,1,"27 2005","8981823",20.32,34.2,3.53222564406856,3.01160562271028,0
"548","8981824",1296,1296,"f",27,1,"Hestmannøy",2005,2006,0,1,1,1,1,2,0.5,1,"27 2005","8981824",19.03,34.1,3.52929738428947,2.94601668130806,0
"549","8981850",1298,1298,"m",28,1,"Indre-Kvarøy",2005,2007,0,6,2.11634329862421,0.357417890866796,1,3,2,2.66666666666667,"28 2005","8981850",18.715,33.2,3.50254987592244,2.92932534135639,0.980829253011728
"550","8981857",1300,1300,"f",27,1,"Hestmannøy",2005,2005,0,1,1,1,1,1,1,1,"27 2005","8981857",20.51,37,3.61091791264422,3.02091257208429,0
"551","8981861",1302,1302,"f",26,1,"Gjerøy",2005,2008,0,5,2.26953084208114,0.543262365883259,1,3,1.66666666666667,2.2,"26 2005","8981861",19.995,32.45,3.4797004431501,2.99548224229878,0.78845736036427
"554","8981873",1305,1305,"f",23,2,"Træna",2005,2006,0,1,1,1,1,1,1,1,"23 2005","8981873",19.04,32.15,3.47041245068363,2.94654202936322,0
"555","8981923",1310,1310,"f",23,2,"Træna",2005,2005,0,1,1,1,1,1,1,1,"23 2005","8981923",19.48,30.8,3.42751468997953,2.96938829821439,0
"556","8981927",1311,1311,"f",23,2,"Træna",2005,2007,0,5,3.38297576790624,0.900189394570716,1,3,1.66666666666667,1.6,"23 2005","8981927",18.48,31.95,3.46417218082354,2.91668906621354,0.470003629245736
"557","8981929",1312,1312,"m",24,2,"Selvær",2005,2012,0,7,1.66859902716276,0.247335251139061,3,7,1,4.28571428571429,"24 2005","8981929",19.02,30.025,3.40203036796605,2.94549105711724,1.45528723260684
"558","8981942",1314,1314,"f",23,2,"Træna",2005,2007,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"23 2005","8981942",19.27,29.9,3.39785848039664,2.95854948242628,1.09861228866811
"559","8981945",1316,1316,"f",23,2,"Træna",2005,2009,0,2,1.2365057033915,0.506984229210033,2,5,0.4,3.5,"23 2005","8981945",19.2066666666667,29.5666666666667,3.38664760064742,2.95525744098827,1.25276296849537
"560","8981955",1317,1317,"f",24,2,"Selvær",2005,2007,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"24 2005","8981955",18.35,33.6,3.51452606696916,2.90962957450058,0.693147180559945
"561","8981962",1318,1318,"f",23,2,"Træna",2005,2007,0,1,1,0.707106781186547,2,2,0.5,2,"23 2005","8981962",19.01,26.95,3.29398329735501,2.94496515650034,0.693147180559945
"562","8981965",1319,1319,"f",23,2,"Træna",2005,2005,0,3,3,1,1,1,3,1,"23 2005","8981965",19.85,31.5,3.44998754583159,2.9882040071332,0
"563","8981970",1320,1320,"m",23,2,"Træna",2005,2007,0,2,2,1,1,2,1,1,"23 2005","8981970",18.41,30.4,3.41444260841218,2.91289399524499,0
"564","8981971",1321,1321,"f",23,2,"Træna",2005,2005,0,1,1,1,1,1,1,1,"23 2005","8981971",20.09,32.8,3.4904285153901,3.00022217882684,0
"565","8L19505",1324,1324,"f",24,2,"Selvær",2007,2007,0,1,1,1,1,1,1,1,"24 2007","8L19505",19.46,39.5,3.67630067190708,2.96836107675786,0
"567","8L19595",1332,1332,"m",24,2,"Selvær",2007,2012,0,3,1.39533699446707,0.371358429842831,3,5,0.6,3.33333333333333,"24 2007","8L19595",19.515,32.4,3.47815842279828,2.97118340063258,1.20397280432594
"568","8L19633",1335,1335,"f",23,2,"Træna",2007,2011,0,12,3.11108010231941,0.339364512551635,1,4,3,2.75,"23 2007","8L19633",19.55,31.1666666666667,3.43934914762653,2.97297528643137,1.01160091167848
"569","8L19661",1339,1339,"m",23,2,"Træna",2007,2010,0,4,1.5874010519682,0.318312435592218,3,3,1.33333333333333,3,"23 2007","8L19661",19.31,28.7,3.35689712276558,2.96062309644042,1.09861228866811
"570","8L19688",1341,1341,"m",24,2,"Selvær",2007,2011,0,5,1.66325193877147,0.291347212340617,3,4,1.25,3.2,"24 2007","8L19688",19.65,29.7,3.39114704580865,2.97807733831527,1.16315080980568
"571","8L19693",1343,1343,"f",23,2,"Træna",2007,2011,0,3,2.10691934037622,0.881322775771768,1,4,0.75,2,"23 2007","8L19693",20.095,33.6,3.51452606696916,3.00047102790116,0.693147180559945
"572","8L19722",1344,1344,"f",28,1,"Indre-Kvarøy",2007,2008,0,1,1,1,1,1,1,1,"28 2007","8L19722",19.705,30.9,3.4307561839037,2.98087241064697,0
"573","8L19728",1346,1346,"f",26,1,"Gjerøy",2007,2011,0,4,2.2774523904372,0.774042154319482,1,4,1,2.25,"26 2007","8L19728",18.378,31.54,3.45125658153489,2.91115429707869,0.810930216216329
"574","8L19813",1349,1349,"m",27,1,"Hestmannøy",2007,2009,0,4,1.86370652781919,0.480175341668691,1,3,1.33333333333333,2.5,"27 2007","8L19813",18.895,31.7777777777778,3.45876723348363,2.93889733680145,0.916290731874155
"575","8L19825",1350,1350,"f",26,1,"Gjerøy",2007,2008,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"26 2007","8L19825",19.345,32.3,3.47506723022861,2.96243398815248,0.510825623765993
