year,flok_year,flok,ringnr,firstyear,lastyear,ageclass,survival,totalrecruits,gensex,type,age,age2,year2,ob,mean.pop,rel.pop,agec,agesq
1999,26 1999,26,8168639,1999,2000,0,1,0,f,1,0,1,7,229,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8573156,1993,2001,1,1,0,f,1,5,6,1,230,0.77195336649282,-0.190585997121671,3,25
1999,26 1999,26,8747239,1999,2004,0,1,0,m,1,0,1,7,231,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8730493,1998,2003,0,1,0,m,1,0,1,6,232,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8732678,1998,1999,0,0,0,f,1,0,1,6,233,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681258,1997,2001,1,1,0,f,1,1,2,5,234,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8573187,1993,2000,1,1,0,m,1,5,6,1,235,0.77195336649282,-0.190585997121671,3,25
1999,26 1999,26,8732698,1998,2000,0,1,0,m,1,0,1,6,236,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8573572,1993,2002,1,1,0,m,1,5,6,1,237,0.77195336649282,-0.190585997121671,3,25
1999,26 1999,26,8573856,1994,1999,1,0,1,m,1,5,6,2,238,0.77195336649282,-0.190585997121671,3,25
1999,26 1999,26,8537612,1994,2000,1,1,0,f,1,4,5,2,239,0.77195336649282,-0.190585997121671,3,16
1999,26 1999,26,8732681,1998,2000,0,1,0,f,1,0,1,6,240,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681005,1997,2000,1,1,0,m,1,1,2,5,241,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681053,1998,1999,1,0,0,f,1,1,2,6,242,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8730498,1998,2000,0,1,0,f,1,0,1,6,243,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8730413,1998,1999,0,0,0,f,1,0,1,6,244,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8747604,1999,2006,0,1,0,f,1,0,1,7,245,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8573221,1993,1999,1,0,0,m,1,5,6,1,246,0.77195336649282,-0.190585997121671,3,25
1999,26 1999,26,8730497,1998,1999,0,0,0,f,1,0,1,6,247,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681251,1997,2002,1,1,0,m,1,1,2,5,248,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8730522,1998,1999,0,0,0,f,1,0,1,6,249,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8732561,1998,1999,0,0,0,m,1,0,1,6,250,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681054,1998,2002,1,1,0,f,1,1,2,6,251,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681184,1997,2001,1,1,1,f,1,1,2,5,252,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8732680,1998,2000,0,1,0,m,1,0,1,6,253,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8573845,1994,1999,1,0,0,f,1,4,5,2,254,0.77195336649282,-0.190585997121671,3,16
1999,26 1999,26,8730987,1998,2000,0,1,0,m,1,0,1,6,255,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8732247,1998,1999,0,0,0,m,1,0,1,6,256,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681361,1997,2000,1,1,0,f,1,1,2,5,257,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8732696,1998,2001,0,1,0,m,1,0,1,6,258,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681052,1998,2001,1,1,0,m,1,1,2,6,259,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681003,1997,2000,1,1,0,m,1,1,2,5,260,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681374,1997,2002,1,1,0,m,1,1,2,5,261,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681169,1997,2001,1,1,1,f,1,1,2,5,262,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8732676,1998,1999,0,0,0,m,1,0,1,6,263,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8598728,1995,2000,1,1,0,m,1,3,4,3,264,0.77195336649282,-0.190585997121671,3,9
1999,26 1999,26,8730421,1998,1999,0,0,1,m,1,0,1,6,265,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8730998,1998,2002,0,1,0,m,1,0,1,6,266,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8651543,1996,2002,1,1,1,f,1,2,3,4,267,0.77195336649282,-0.190585997121671,3,4
1999,26 1999,26,8681308,1997,2000,1,1,0,f,1,1,2,5,268,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681309,1997,2002,1,1,1,m,1,1,2,5,269,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8537652,1994,1999,1,0,0,m,1,4,5,2,270,0.77195336649282,-0.190585997121671,3,16
1999,26 1999,26,8730993,1998,1999,0,0,0,f,1,0,1,6,271,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8681254,1997,1999,1,0,0,f,1,1,2,5,272,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8168648,1999,1999,0,0,1,m,1,0,1,7,273,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8730417,1998,2001,1,1,1,f,1,1,2,6,274,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8732695,1998,2001,0,1,0,m,1,0,1,6,275,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8651539,1996,1999,1,0,0,f,1,2,3,4,276,0.77195336649282,-0.190585997121671,3,4
1999,26 1999,26,8681040,1997,1999,1,0,1,m,1,1,2,5,277,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8732697,1998,2001,0,1,0,m,1,0,1,6,278,0.77195336649282,-0.190585997121671,1,0
1999,26 1999,26,8651883,1996,1999,1,0,0,m,1,2,3,4,279,0.77195336649282,-0.190585997121671,3,4
1999,26 1999,26,8732565,1998,2001,1,1,1,m,1,1,2,6,280,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681001,1997,2000,1,1,3,m,1,1,2,5,281,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8681109,1997,2000,1,1,0,m,1,1,2,5,282,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8651985,1997,2000,1,1,0,f,1,1,2,5,283,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8651804,1996,1999,1,0,0,f,1,2,3,4,284,0.77195336649282,-0.190585997121671,3,4
1999,26 1999,26,8681200,1997,2001,1,1,1,f,1,1,2,5,285,0.77195336649282,-0.190585997121671,2,1
1999,26 1999,26,8651881,1996,1999,1,0,0,f,1,2,3,4,286,0.77195336649282,-0.190585997121671,3,4
1999,26 1999,26,8651878,1996,2000,1,1,1,f,1,2,3,4,287,0.77195336649282,-0.190585997121671,3,4
1999,27 1999,27,8651860,1996,1999,1,0,0,m,1,2,3,4,288,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8681317,1997,2000,1,1,0,f,1,1,2,5,289,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732639,1998,2001,0,1,0,m,1,0,1,6,290,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681079,1998,1999,0,0,0,m,1,0,1,6,291,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747228,1999,2000,0,1,1,m,1,0,1,7,292,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732656,1998,2000,0,1,1,f,1,0,1,6,293,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730537,1998,1999,0,0,0,f,1,0,1,6,294,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747105,1999,2000,0,1,1,m,1,0,1,7,295,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730535,1998,1999,0,0,0,m,1,0,1,6,296,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8168655,1999,1999,0,0,0,f,1,0,1,7,297,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732288,1998,2000,0,1,0,m,1,0,1,6,298,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730496,1998,2001,0,1,0,f,1,0,1,6,299,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681416,1997,1999,1,0,0,f,1,1,2,5,300,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8651899,1996,2000,1,1,1,m,1,2,3,4,301,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8732249,1998,1999,0,0,0,m,1,0,1,6,302,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681081,1998,2000,0,1,0,m,1,0,1,6,303,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730443,1998,1999,1,0,0,m,1,1,2,6,304,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8651948,1996,1999,1,0,2,m,1,2,3,4,305,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8730538,1998,2000,0,1,0,f,1,0,1,6,306,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747103,1999,1999,0,0,2,f,1,0,1,7,307,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747424,1999,1999,0,0,0,f,1,0,1,7,308,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681029,1997,2001,1,1,2,f,1,1,2,5,309,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747606,1999,1999,0,0,2,f,1,0,1,7,310,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681038,1997,2001,1,1,0,m,1,1,2,5,311,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8651743,1996,1999,1,0,0,m,1,2,3,4,312,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8537728,1994,2001,1,1,1,f,1,4,5,2,313,2.00509627759898,0.298756427920458,3,16
1999,27 1999,27,8651515,1996,1999,1,0,0,f,1,2,3,4,314,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8681462,1997,2000,1,1,0,m,1,1,2,5,315,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8651998,1997,2002,1,1,1,m,1,2,3,5,316,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8651979,1997,2000,1,1,2,m,1,2,3,5,317,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8732637,1998,2002,0,1,0,f,1,0,1,6,318,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732651,1998,2000,0,1,0,f,1,0,1,6,319,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681044,1997,1999,1,0,0,f,1,1,2,5,320,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747532,1999,2001,0,1,1,m,1,0,1,7,321,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747229,1999,2001,0,1,3,f,1,0,1,7,322,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681268,1997,1999,1,0,0,m,1,1,2,5,323,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8168613,1998,2001,0,1,0,f,1,0,1,6,324,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730439,1998,1999,1,0,0,m,1,1,2,6,325,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8730503,1998,1999,1,0,0,f,1,1,2,6,326,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8168771,1999,1999,0,0,0,f,1,0,1,7,327,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732213,1998,1999,0,0,0,f,1,0,1,6,328,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747224,1999,1999,0,0,0,f,1,0,1,7,329,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732600,1998,2000,1,1,0,m,1,1,2,6,330,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732294,1998,1999,0,0,0,f,1,0,1,6,331,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747365,1999,2000,0,1,0,m,1,0,1,7,332,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732691,1998,1999,0,0,0,f,1,0,1,6,333,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681073,1998,2000,0,1,0,f,1,0,1,6,334,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681319,1997,1999,1,0,0,m,1,1,2,5,335,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732687,1998,2000,0,1,1,f,1,0,1,6,336,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8651870,1996,2000,1,1,1,f,1,2,3,4,337,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8730437,1998,1999,1,0,0,m,1,1,2,6,338,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8598555,1995,2000,1,1,0,f,1,3,4,3,339,2.00509627759898,0.298756427920458,3,9
1999,27 1999,27,8730431,1998,2000,0,1,0,m,1,0,1,6,340,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8168635,1999,1999,0,0,0,m,1,0,1,7,341,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681454,1997,1999,1,0,1,m,1,1,2,5,342,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747218,1999,1999,0,0,4,f,1,0,1,7,343,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730577,1998,1999,0,0,0,m,1,0,1,6,344,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732648,1998,2000,0,1,0,f,1,0,1,6,345,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681370,1997,1999,1,0,1,m,1,1,2,5,346,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747100,1999,1999,0,0,1,f,1,0,1,7,347,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732644,1998,1999,0,0,0,f,1,0,1,6,348,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8168650,1999,1999,0,0,0,f,1,0,1,7,349,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747363,1999,2000,0,1,4,m,1,0,1,7,350,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732649,1998,2001,0,1,0,m,1,0,1,6,351,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732638,1998,1999,0,0,0,f,1,0,1,6,352,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8168772,1999,1999,0,0,0,m,1,0,1,7,353,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747366,1999,2000,0,1,0,m,1,0,1,7,354,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681012,1997,1999,1,0,3,m,1,1,2,5,355,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732657,1998,1999,0,0,0,f,1,0,1,6,356,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681415,1997,1999,1,0,1,f,1,1,2,5,357,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8730586,1998,1999,0,0,0,f,1,0,1,6,358,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747101,1999,2000,0,1,1,f,1,0,1,7,359,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8573896,1994,2001,1,1,0,m,1,4,5,2,360,2.00509627759898,0.298756427920458,3,16
1999,27 1999,27,8747102,1999,1999,0,0,0,m,1,0,1,7,361,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730506,1998,1999,0,0,0,m,1,0,1,6,362,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732686,1998,2000,0,1,0,m,1,0,1,6,363,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732646,1998,2001,0,1,1,m,1,0,1,6,364,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732654,1998,1999,0,0,1,f,1,0,1,6,365,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732659,1998,2004,0,1,0,m,1,0,1,6,366,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732211,1998,1999,0,0,0,m,1,0,1,6,367,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732647,1998,2000,0,1,0,m,1,0,1,6,368,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747623,1999,2000,0,1,1,f,1,0,1,7,369,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732293,1998,2001,0,1,0,f,1,0,1,6,370,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730454,1998,1999,1,0,0,m,1,1,2,6,371,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8681403,1997,2002,1,1,0,m,1,1,2,5,372,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8730486,1998,2000,0,1,0,m,1,0,1,6,373,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681037,1997,2001,1,1,3,m,1,1,2,5,374,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747517,1999,2001,0,1,0,f,1,0,1,7,375,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732641,1998,1999,0,0,0,m,1,0,1,6,376,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747564,1999,1999,0,0,0,m,1,0,1,7,377,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8598748,1995,2000,1,1,0,f,1,3,4,3,378,2.00509627759898,0.298756427920458,3,9
1999,27 1999,27,8651997,1997,1999,1,0,1,m,1,2,3,5,379,2.00509627759898,0.298756427920458,3,4
1999,27 1999,27,8732685,1998,2001,0,1,0,f,1,0,1,6,380,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681095,1998,2003,1,1,0,m,1,1,2,6,381,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732652,1998,1999,0,0,1,f,1,0,1,6,382,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747520,1999,2001,0,1,0,m,1,0,1,7,383,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730509,1998,1999,0,0,1,m,1,0,1,6,384,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747608,1999,1999,0,0,0,m,1,0,1,7,385,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730441,1998,2000,1,1,0,m,1,1,2,6,386,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747364,1999,2001,0,1,0,f,1,0,1,7,387,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8168636,1999,1999,0,0,0,m,1,0,1,7,388,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732205,1998,1999,0,0,0,m,1,0,1,6,389,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732650,1998,2000,0,1,0,m,1,0,1,6,390,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730584,1998,2007,0,1,1,m,1,0,1,6,391,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681075,1998,1999,1,0,0,f,1,1,2,6,392,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732690,1998,2003,0,1,0,f,1,0,1,6,393,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730518,1998,1999,1,0,0,f,1,1,2,6,394,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8747373,1999,1999,0,0,0,f,1,0,1,7,395,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681042,1997,1999,1,0,0,f,1,1,2,5,396,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732296,1998,1999,0,0,0,f,1,0,1,6,397,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747104,1999,2001,0,1,2,f,1,0,1,7,398,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732653,1998,1999,0,0,0,f,1,0,1,6,399,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747519,1999,1999,0,0,0,f,1,0,1,7,400,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8730418,1998,1999,0,0,0,f,1,0,1,6,401,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8747227,1999,1999,0,0,2,m,1,0,1,7,402,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732660,1998,2001,0,1,2,f,1,0,1,6,403,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8732689,1998,1999,0,0,0,m,1,0,1,6,404,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8681034,1997,2000,1,1,0,f,1,1,2,5,405,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8681028,1997,2000,1,1,0,f,1,1,2,5,406,2.00509627759898,0.298756427920458,2,1
1999,27 1999,27,8732640,1998,1999,0,0,2,m,1,0,1,6,407,2.00509627759898,0.298756427920458,1,0
1999,27 1999,27,8573966,1994,1999,1,0,0,m,1,4,5,2,408,2.00509627759898,0.298756427920458,3,16
1999,27 1999,27,8732292,1998,1999,0,0,0,m,1,0,1,6,409,2.00509627759898,0.298756427920458,1,0
1999,28 1999,28,8168612,1998,2001,0,1,0,m,1,0,1,6,410,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8168692,1999,2001,0,1,1,f,1,0,1,7,411,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8681438,1997,1999,1,0,0,f,1,1,2,5,412,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8747526,1999,1999,0,0,0,m,1,0,1,7,413,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8747260,1999,1999,0,0,1,m,1,0,1,7,414,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8730457,1998,1999,0,0,0,m,1,0,1,6,415,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8168608,1998,1999,0,0,1,m,1,0,1,6,416,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8168610,1998,1999,0,0,0,m,1,0,1,6,417,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8598602,1994,2000,1,1,0,m,1,4,5,2,418,0.066270079853118,-0.09683829042939,3,16
1999,28 1999,28,8168614,1998,2002,0,1,0,f,1,0,1,6,419,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8747259,1999,2002,0,1,1,m,1,0,1,7,420,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8747258,1999,2000,0,1,0,f,1,0,1,7,421,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8732559,1998,2003,0,1,0,m,1,0,1,6,422,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8168607,1998,1999,0,0,0,f,1,0,1,6,423,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8681342,1997,1999,1,0,0,m,1,1,2,5,424,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8573683,1994,1999,1,0,0,f,1,5,6,2,425,0.066270079853118,-0.09683829042939,3,25
1999,28 1999,28,8573872,1994,1999,1,0,0,m,1,5,6,2,426,0.066270079853118,-0.09683829042939,3,25
1999,28 1999,28,8730527,1998,1999,0,0,0,f,1,0,1,6,427,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8730981,1998,1999,0,0,0,f,1,0,1,6,428,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8681056,1998,1999,1,0,0,f,1,1,2,6,429,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8681121,1997,1999,1,0,0,f,1,1,2,5,430,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8681436,1997,1999,1,0,3,f,1,1,2,5,431,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8730529,1998,1999,0,0,0,m,1,0,1,6,432,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8747114,1999,1999,0,0,0,f,1,0,1,7,433,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8732552,1998,2001,0,1,0,m,1,0,1,6,434,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8747256,1999,1999,0,0,0,f,1,0,1,7,435,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8414812,1993,1999,1,0,1,f,1,6,6,1,436,0.066270079853118,-0.09683829042939,3,36
1999,28 1999,28,8598501,1994,1999,1,0,0,f,1,4,5,2,437,0.066270079853118,-0.09683829042939,3,16
1999,28 1999,28,8681059,1998,2000,1,1,1,m,1,1,2,6,438,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8651665,1996,2001,1,1,0,m,1,2,3,4,439,0.066270079853118,-0.09683829042939,3,4
1999,28 1999,28,8651525,1996,1999,1,0,0,m,1,3,4,4,440,0.066270079853118,-0.09683829042939,3,9
1999,28 1999,28,8651898,1996,1999,1,0,0,f,1,2,3,4,441,0.066270079853118,-0.09683829042939,3,4
1999,28 1999,28,8681321,1997,2000,1,1,0,m,1,1,2,5,442,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8681322,1997,2001,1,1,0,m,1,1,2,5,443,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8651566,1996,1999,1,0,0,f,1,2,3,4,444,0.066270079853118,-0.09683829042939,3,4
1999,28 1999,28,8747117,1999,1999,0,0,1,f,1,0,1,7,445,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8730483,1998,2000,0,1,0,f,1,0,1,6,446,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8598614,1994,1999,1,0,0,m,1,4,5,2,447,0.066270079853118,-0.09683829042939,3,16
1999,28 1999,28,8681320,1997,1999,1,0,0,f,1,2,3,5,448,0.066270079853118,-0.09683829042939,3,4
1999,28 1999,28,8730979,1998,2002,0,1,0,m,1,0,1,6,449,0.066270079853118,-0.09683829042939,1,0
1999,28 1999,28,8730902,1998,1999,1,0,3,m,1,1,2,6,450,0.066270079853118,-0.09683829042939,2,1
1999,28 1999,28,8681101,1997,2002,1,1,1,f,1,2,3,5,451,0.066270079853118,-0.09683829042939,3,4
1999,38 1999,38,8168602,1998,1999,0,0,1,f,1,0,1,6,452,-0.626020677259115,-0.31111876286889,1,0
1999,38 1999,38,8747234,1999,2000,0,1,4,m,1,0,1,7,453,-0.626020677259115,-0.31111876286889,1,0
1999,38 1999,38,8732254,1998,2002,1,1,7,f,1,1,2,6,454,-0.626020677259115,-0.31111876286889,2,1
1999,38 1999,38,8168601,1998,2001,0,1,4,m,1,0,1,6,455,-0.626020677259115,-0.31111876286889,1,0
1999,38 1999,38,8168606,1998,2000,0,1,0,m,1,0,1,6,456,-0.626020677259115,-0.31111876286889,1,0
1999,38 1999,38,8168605,1998,2001,0,1,0,m,1,0,1,6,457,-0.626020677259115,-0.31111876286889,1,0
1999,38 1999,38,8168603,1998,1999,0,0,0,m,1,0,1,6,458,-0.626020677259115,-0.31111876286889,1,0
2000,20 2000,20,8651576,1996,2000,1,0,0,m,1,4,5,4,459,-0.714617411056216,0.162770743487698,3,16
2000,20 2000,20,8681260,1997,2001,1,1,1,f,1,2,3,5,460,-0.714617411056216,0.162770743487698,3,4
2000,20 2000,20,8651730,1996,2001,1,1,0,m,1,3,4,4,461,-0.714617411056216,0.162770743487698,3,9
2000,20 2000,20,8681214,1997,2000,1,0,0,f,1,2,3,5,462,-0.714617411056216,0.162770743487698,3,4
2000,20 2000,20,8747691,1999,2002,0,1,0,m,1,0,1,7,463,-0.714617411056216,0.162770743487698,1,0
2000,20 2000,20,8681009,1997,2000,1,0,0,f,1,2,3,5,464,-0.714617411056216,0.162770743487698,3,4
2000,20 2000,20,8747408,1999,2002,0,1,0,m,1,0,1,7,465,-0.714617411056216,0.162770743487698,1,0
